item,subject,semantic,frequency,phonology,simdrop,troyer,participant
dolphin,483,0.3709472413977277,2.152,0.0001,0,0,
horse,483,0.3014414403530945,3.676,0.0001,1,1,
bobcat,483,0.3056033812227777,1.322,0.0001,0,1,
grizzly,483,0.5753019319054802,1.982,0.0001,0,1,
black_bear,483,0.1508613076538878,0.5,0.0001,0,1,
human,483,0.0491804857588601,3.804,0.0001,1,1,
wolverine,483,0.1855657703557971,0.5,0.1428571428571429,0,1,
badger,483,0.4009093676323436,1.954,0.1428571428571429,0,0,
snake,483,0.3900396208426236,3.057,0.0001,0,1,
mole,483,0.3537383301764392,2.615,0.0001,0,1,
manatee,483,0.1542181382166666,1.041,0.1666666666666666,1,1,
T_Rex,483,0.260068846027718,0.5,0.0001,2,2,
goat,483,0.3154298319544693,2.731,0.0001,2,2,
dog,484,0.0001,3.993,0.0001,2,2,
cat,484,0.7609456880598081,3.529,0.0001,0,0,
bird,484,0.5146263446929447,3.365,0.0001,0,1,
horse,484,0.3047400669794643,3.676,0.0001,0,1,
dolphin,484,0.3014414403530945,2.152,0.0001,1,1,
shark,484,0.6842623911502794,2.884,0.1666666666666666,0,0,
goldfish,484,0.4056017394242603,2.193,0.0001,1,0,
snake,484,0.4442818095660533,3.057,0.0001,0,1,
rabbit,484,0.5367447470485694,3.029,0.0001,0,1,
ox,484,0.4110961033317335,2.6,0.0001,0,1,
sheep,484,0.3840989875351392,2.836,0.0001,1,1,
goat,484,0.6466525447479595,2.731,0.0001,0,0,
cow,484,0.6359611485158558,3.115,0.0001,0,0,
llama,484,0.523207037105214,1.863,0.0001,0,1,
bee,484,0.3345066884638177,2.724,0.0001,1,1,
butterfly,484,0.4430803711974346,2.45,0.1428571428571429,0,0,
giraffe,484,0.2735757019325202,1.887,0.1428571428571429,1,1,
elephant,484,0.5931813506573693,2.764,0.1428571428571429,0,0,
monkey,484,0.547584980076386,3.233,0.0001,0,0,
penguin,484,0.4961258993581383,2.17,0.1428571428571429,0,1,
blowfish,484,0.2916089665348863,1.505,0.0001,0,1,
zebra,484,0.1834695700467439,2.111,0.0001,1,1,
lion,484,0.3692863681297039,2.894,0.0001,0,0,
tiger,484,0.5121040691983272,2.976,0.25,0,0,
bear,484,0.4142451115361343,3.467,0.0001,0,1,
donkey,484,0.2489640174227094,2.438,0.0001,0,1,
alligator,484,0.247519462296032,2.253,0.0001,1,1,
crocodile,484,0.7101820284911673,2.064,0.0001,0,0,
blue_whale,484,0.0213097114338043,0.5,0.125,1,1,
wolf,484,0.0862634887337514,3.015,0.1666666666666666,0,1,
coyote,484,0.6286033026127449,2.269,0.0001,0,0,
armadillo,484,0.4138387842463888,2.19,0.0001,1,1,
spider,484,0.489711593078461,2.713,0.125,2,2,
scorpion,484,0.6037372462132788,2.137,0.25,2,2,
bird,485,0.0001,3.365,0.0001,2,2,
reptile,485,0.5393843559094847,1.863,0.0001,0,1,
dinosaur,485,0.5653622139682185,2.31,0.0001,0,0,
fish,485,0.2547896925630766,3.629,0.0001,1,1,
bear,485,0.2748918969191742,3.467,0.0001,0,1,
bee,485,0.2393912340484563,2.724,0.3333333333333333,1,1,
insect,485,0.537672834849061,2.209,0.0001,0,0,
fly,485,0.2012589481977504,3.637,0.0001,0,0,
cheetah,485,0.1617650209109457,2.072,0.0001,1,1,
lion,485,0.4065773554544465,2.894,0.0001,0,0,
leopard,485,0.4526938311117884,2.442,0.1999999999999999,0,0,
mammal,485,0.4683818662712563,1.799,0.0001,0,1,
whale,485,0.6387923271460759,2.76,0.1999999999999999,0,1,
dolphin,485,0.7711714974302293,2.152,0.1666666666666666,0,0,
elephant,485,0.4503235144522809,2.764,0.4285714285714286,0,1,
farm,485,0.129629419044589,3.186,0.1428571428571429,1,1,
chicken,485,0.3446230016674648,3.498,0.0001,0,1,
horse,485,0.2567348316012325,3.676,0.0001,0,0,
flamingo,485,0.2529473034825219,1.785,0.0001,1,1,
eagle,485,0.3390130570250305,2.769,0.125,0,0,
ant,485,0.2073694323506567,2.438,0.0001,1,1,
spider,485,0.5640506604852383,2.713,0.0001,2,2,
zebra,485,0.3026109929840146,2.111,0.0001,2,2,
zebra,486,0.0001,2.111,0.0001,2,2,
wolf,486,0.4636846987673275,3.015,0.0001,0,1,
paw,486,0.3063037673431863,2.204,0.0001,0,1,
duck,486,0.305077361844641,3.102,0.0001,0,1,
lion,486,0.2579593480047769,2.894,0.0001,0,1,
tail,486,0.2452623163890084,3.086,0.0001,1,1,
rat,486,0.3028194646296631,3.221,0.0001,0,1,
mole,486,0.3842699304125783,2.615,0.0001,0,0,
zoo,486,0.0893793259649017,2.843,0.0001,1,1,
giraffe,486,0.5325002081202,1.887,0.0001,0,1,
dog,486,0.392304091429201,3.993,0.0001,1,1,
Labrador,486,0.4982385476781095,1.447,0.125,0,1,
Siberian_husky,486,0.5210233407532235,2.315970345,0.2142857142857143,0,1,
malamute,486,0.6886246533494353,2.198657087,0.0714285714285714,0,1,
chihuahua,486,0.5509907205997998,3.413299764,0.125,0,0,
crow,486,0.2876375017719483,2.358,0.0001,1,1,
raven,486,0.4530779291857438,2.204,0.0001,0,0,
monkey,486,0.438577796998614,3.233,0.0001,1,1,
ape,486,0.6170221129809996,2.694,0.0001,0,0,
gorilla,486,0.6569701694297714,2.453,0.0001,0,0,
chimpanzee,486,0.6095555546288506,1.799,0.0001,0,0,
bat,486,0.1426693095960355,3.022,0.125,1,1,
parrot,486,0.1793949749662211,2.225,0.1999999999999999,0,1,
bird,486,0.5704774160914845,3.365,0.0001,0,0,
snake,486,0.4795436477487796,3.057,0.0001,1,1,
python,486,0.6606293117426376,1.903,0.0001,0,0,
anaconda,486,0.5207395062294565,1.398,0.125,0,0,
yak,486,0.2179068305778927,1.857,0.125,1,1,
llama,486,0.4445273793035118,1.863,0.0001,0,0,
beak,486,0.2165782618191702,2.033,0.0001,1,1,
whale,486,0.2939042136151694,2.76,0.0001,0,1,
dolphin,486,0.7711714974302293,2.152,0.1666666666666666,0,0,
cow,486,0.3145400416376158,3.115,0.0001,1,1,
bull,486,0.4460608245855146,3.147,0.0001,0,1,
chicken,486,0.2236129154078898,3.498,0.0001,1,1,
penguin,486,0.2440500756433529,2.17,0.2857142857142857,0,0,
polar_bear,486,0.5773203570239669,3.822886948,0.1428571428571429,0,1,
seal,486,0.2668584486465661,2.877,0.1428571428571429,1,1,
walrus,486,0.2686358832581106,1.763,0.1666666666666666,0,0,
lamb,486,0.2920394629403574,2.735,0.1666666666666666,0,1,
sheep,486,0.6539289248788313,2.836,0.0001,0,0,
fish,486,0.303422564247801,3.629,0.0001,2,2,
pike,486,0.5009122601708679,2.371,0.0001,2,2,
horse,487,0.0001,3.676,0.0001,2,2,
cat,487,0.3814790409646006,3.529,0.0001,0,1,
dog,487,0.7609456880598081,3.993,0.0001,0,0,
jaguar,487,0.3484188966587456,2.086,0.1666666666666666,1,1,
cougar,487,0.510196161539769,2.013,0.1666666666666666,0,0,
mouse,487,0.2092719684073178,2.989,0.0001,1,1,
rat,487,0.4651035341635051,3.221,0.0001,0,0,
gerbil,487,0.5173371482829082,2.514547753,0.0001,0,0,
monkey,487,0.4770462318442737,3.233,0.0001,1,1,
ape,487,0.6170221129809996,2.694,0.0001,0,0,
gorilla,487,0.6569701694297714,2.453,0.0001,0,0,
orangutan,487,0.5961936719335511,1.477,0.125,0,0,
parakeet,487,0.3766698684321512,1.748,0.125,1,1,
rabbit,487,0.4031913154789375,3.029,0.2857142857142857,0,0,
guineapig,487,0.0001,0.5,0.0001,0,0,
pig,487,0.0001,3.3,0.0999999999999999,0,1,
spider,487,0.4042437229245927,2.713,0.1999999999999999,0,0,
cow,487,0.275834989506343,3.115,0.0001,1,0,
donkey,487,0.4932666861381836,2.438,0.1999999999999999,0,0,
squirrel,487,0.3259269512347036,2.447,0.0001,1,1,
chipmunk,487,0.6189104024806276,1.633,0.0001,0,0,
owl,487,0.5284759075078622,2.458,0.0001,0,1,
deer,487,0.4352621363484892,2.648,0.0001,1,1,
moose,487,0.757547680273972,2.452,0.0001,0,0,
elk,487,0.7476658440730625,2.487,0.0001,0,0,
frog,487,0.3206728759711563,2.781,0.0001,1,1,
toad,487,0.7049819468879595,2.464,0.0001,0,0,
emu,487,0.4141020201712915,1.362,0.0001,0,1,
elephant,487,0.3797768473110916,2.764,0.0001,0,1,
woodpecker,487,0.330400102080612,1.708,0.0001,1,1,
woodchuck,487,0.4348725458372713,2.11058971,0.5714285714285714,0,1,
quail,487,0.3744869169721692,1.839,0.0001,0,1,
yeti,487,0.2298650067874352,1.176,0.0001,2,2,
yak,487,0.3969444595970663,1.857,0.25,2,2,
dog,488,0.0001,3.993,0.0001,2,2,
cat,488,0.7609456880598081,3.529,0.0001,0,0,
bear,488,0.3832090752990034,3.467,0.0001,0,1,
polar_bear,488,0.3811880586070699,3.822886948,0.4285714285714286,0,1,
monkey,488,0.352616218063196,3.233,0.0001,0,1,
fish,488,0.2215453288364534,3.629,0.0001,1,1,
turtle,488,0.5404354991406121,2.939,0.0001,0,0,
rabbit,488,0.5035824092326173,3.029,0.1999999999999999,0,1,
ferret,488,0.3452429154016498,1.924,0.4,0,1,
bird,488,0.2808084824732538,3.365,0.0001,1,1,
tiger,488,0.4418963614142617,2.976,0.0001,0,1,
wolf,488,0.5533437566170089,3.015,0.0001,0,1,
cheetah,488,0.4299526861678413,2.072,0.0001,0,1,
moose,488,0.3456223632782986,2.452,0.0001,1,1,
deer,488,0.757547680273972,2.648,0.0001,0,0,
goat,488,0.4010451183230507,2.731,0.0001,1,1,
horse,488,0.459041746299327,3.676,0.0001,0,0,
lamb,488,0.3349024018937914,2.735,0.0001,1,0,
llama,488,0.4382746593796524,1.863,0.5,0,1,
elephant,488,0.4124255559284817,2.764,0.2857142857142857,1,1,
camel,488,0.4675984384045313,2.41,0.1428571428571429,0,0,
gecko,488,0.215424354634491,1.301,0.0001,1,1,
bee,488,0.3244786642318911,2.724,0.0001,0,1,
fly,488,0.165879287051868,3.637,0.0001,0,0,
bug,488,0.1475443101697681,3.029,0.0001,1,0,
snake,488,0.3582922593745561,3.057,0.0001,0,1,
worm,488,0.3787173810852131,2.713,0.0001,0,1,
gopher,488,0.3926629096844329,1.863,0.0001,0,1,
squirrel,488,0.5420517281456974,2.447,0.0001,0,0,
crab,488,0.3535799135269633,2.548,0.1666666666666666,1,1,
lobster,488,0.759064614897691,2.574,0.0001,0,0,
shrimp,488,0.6954566543158798,2.648,0.0001,0,1,
tuna,488,0.6578100505824269,2.612,0.0001,0,0,
lizard,488,0.3254210995660579,2.394,0.0001,1,1,
whale,488,0.458184158626105,2.76,0.0001,0,1,
dolphin,488,0.7711714974302293,2.152,0.1666666666666666,0,0,
shark,488,0.6842623911502794,2.884,0.1666666666666666,0,0,
jellyfish,488,0.5491800211825943,1.875,0.0001,1,0,
starfish,488,0.5682689203541159,1.591,0.4285714285714286,0,0,
stingray,488,0.372907899699358,1.204,0.2857142857142857,0,0,
lion,488,0.2792803579625253,2.894,0.0001,1,1,
zebra,488,0.3692863681297039,2.111,0.0001,2,2,
mongoose,488,0.3079774200587621,1.532,0.0001,2,2,
cat,489,0.0001,3.529,0.0001,2,2,
squirrel,489,0.5965531244992711,2.447,0.1666666666666666,0,1,
lion,489,0.4103075622086625,2.894,0.1666666666666666,0,1,
zebra,489,0.3692863681297039,2.111,0.0001,1,0,
giraffe,489,0.6372909742932493,1.887,0.0001,0,0,
lion,489,0.4223703546633901,2.894,0.0001,1,0,
bear,489,0.444584277600299,3.467,0.0001,0,1,
bear,489,1.0,3.467,1.0,0,0,
tiger,489,0.4142451115361343,2.976,0.0001,1,1,
hippopotamus,489,0.4819180998297394,1.462,0.0909090909090909,0,0,
bird,489,0.3317457946516908,3.365,0.0001,1,1,
lizard,489,0.5196499368690647,2.394,0.1999999999999999,0,1,
snake,489,0.6872766341458864,3.057,0.0001,0,0,
rabbit,489,0.5367447470485694,3.029,0.0001,1,1,
raccoon,489,0.604053788054915,1.869,0.1999999999999999,0,0,
seal,489,0.1612030979244129,2.877,0.0001,1,1,
penguin,489,0.2406967201173745,2.17,0.0001,0,0,
dolphin,489,0.544428086630227,2.152,0.2857142857142857,0,0,
whale,489,0.7711714974302293,2.76,0.1666666666666666,0,0,
shark,489,0.7011443060058481,2.884,0.0001,0,0,
fish,489,0.527830852780369,3.629,0.0001,0,0,
goat,489,0.2847044867137716,2.731,0.0001,1,1,
lamb,489,0.5511975056585479,2.735,0.0001,0,0,
pig,489,0.537730368054405,3.3,0.0001,1,0,
chicken,489,0.5867901539062853,3.498,0.1999999999999999,0,0,
cow,489,0.4110109606312923,3.115,0.1999999999999999,1,0,
horse,489,0.4936100569178947,3.676,0.0001,0,0,
donkey,489,0.570275461652168,2.438,0.0001,0,0,
octopus,489,0.1751918322783708,2.0,0.0001,1,1,
octopus,489,1.0,2.0,1.0,0,0,
starfish,489,0.4180142496670664,1.591,0.0001,2,2,
monkey,489,0.3399389494204414,3.233,0.0001,2,2,
pig,490,0.0001,3.3,0.0001,2,2,
dog,490,0.4501712813172114,3.993,0.3333333333333333,0,1,
cat,490,0.7609456880598081,3.529,0.0001,0,0,
bird,490,0.5146263446929447,3.365,0.0001,1,1,
turtle,490,0.6174386974949886,2.939,0.1999999999999999,0,1,
hamster,490,0.4064328319952587,2.041,0.0001,0,1,
crab,490,0.1801857075894373,2.548,0.0001,1,1,
alligator,490,0.3812475645631287,2.253,0.0001,0,0,
shark,490,0.583222891869467,2.884,0.0001,0,0,
tiger,490,0.5250635587253762,2.976,0.0001,0,1,
bear,490,0.4142451115361343,3.467,0.0001,0,1,
lizard,490,0.2873998915134871,2.394,0.0001,1,1,
eagle,490,0.3172872940223561,2.769,0.0001,0,1,
hyena,490,0.2915575555505789,1.863,0.1999999999999999,1,1,
wolf,490,0.4154164544254244,3.015,0.0001,0,0,
elephant,490,0.4621981917382274,2.764,0.1428571428571429,0,1,
rhinoceros,490,0.6430981658889178,1.591,0.0001,0,0,
giraffe,490,0.6188209124689333,1.887,0.125,0,0,
polar_bear,490,0.4793272049885463,3.822886948,0.1428571428571429,1,1,
grizzly,490,0.5881053081999087,1.982,0.0001,0,1,
black_bear,490,0.1508613076538878,0.5,0.0001,1,1,
boar,490,0.1612801940845363,2.049,0.2857142857142857,0,1,
deer,490,0.5542304279623484,2.648,0.3333333333333333,0,0,
hen,490,0.3387660318822142,2.215,0.0001,1,1,
chicken,490,0.4564060100553171,3.498,0.1999999999999999,0,0,
sheep,490,0.3823850957015728,2.836,0.0001,1,0,
horse,490,0.4761641478709153,3.676,0.0001,0,0,
coyote,490,0.3340597890290636,2.269,0.0001,1,1,
opossum,490,0.580103503613071,0.699,0.0001,0,1,
monkey,490,0.5070945423800799,3.233,0.0001,1,1,
ape,490,0.6170221129809996,2.694,0.0001,0,0,
sloth,490,0.4193949201030653,1.875,0.0001,0,1,
fish,490,0.1566523539138189,3.629,0.0001,1,1,
frog,490,0.4512003013674686,2.781,0.25,0,0,
tadpole,490,0.5281056935655976,1.491,0.0001,0,0,
octopus,490,0.3855713839047525,2.0,0.1428571428571429,0,0,
treefrog,490,0.3182738808885823,1.361727836,0.0001,2,2,
gerbil,490,0.2503968392191655,2.514547753,0.1428571428571429,2,2,
cheetah,491,0.0001,2.072,0.0001,2,2,
dog,491,0.4367257417116512,3.993,0.0001,0,1,
lion,491,0.3857012859178299,2.894,0.0001,1,1,
tiger,491,0.5121040691983272,2.976,0.25,0,0,
raccoon,491,0.4349581594169002,1.869,0.0001,1,1,
squirrel,491,0.6657680782255764,2.447,0.0001,0,0,
snake,491,0.5162323101614763,3.057,0.1666666666666666,0,1,
bee,491,0.3262575045796712,2.724,0.0001,1,1,
bug,491,0.341911365250334,3.029,0.3333333333333333,0,0,
fly,491,0.1475443101697681,3.637,0.0001,1,0,
spider,491,0.170010029485606,2.713,0.1999999999999999,0,1,
mammal,491,0.4429033247075886,1.799,0.0001,0,1,
monkey,491,0.434203946634115,3.233,0.1999999999999999,0,1,
whale,491,0.3458517931157837,2.76,0.0001,1,1,
whale,491,1.0,2.76,1.0,0,0,
fish,491,0.5517762083942779,3.629,0.0001,1,0,
crab,491,0.630236385836742,2.548,0.0001,0,0,
shark,491,0.4034186578329291,2.884,0.0001,1,0,
elephant,491,0.4081606729557012,2.764,0.0001,0,1,
spider,491,0.3524592646473945,2.713,0.0001,1,1,
anteater,491,0.469243784810327,1.079,0.1666666666666666,0,1,
dolphin,491,0.4066426120960245,2.152,0.0001,0,1,
water_snake,491,0.0001,0.5,0.125,0,1,
bear,491,0.0001,3.467,0.0001,0,1,
frog,491,0.2372615130906408,2.781,0.0001,0,1,
hare,491,0.3864516796221835,2.292,0.0001,0,1,
walrus,491,0.2418294863787242,1.763,0.1666666666666666,1,1,
penguin,491,0.4900146621035894,2.17,0.1428571428571429,2,2,
frog,491,0.5561167719179729,2.781,0.1428571428571429,2,2,
dog,492,0.0001,3.993,0.0001,2,2,
cat,492,0.7609456880598081,3.529,0.0001,0,0,
turtle,492,0.4431714116312977,2.939,0.1999999999999999,1,1,
snake,492,0.5653021556781677,3.057,0.0001,0,0,
bear,492,0.3475790840688195,3.467,0.0001,0,1,
pig,492,0.2978236977806581,3.3,0.0001,1,1,
cow,492,0.6542097513765606,3.115,0.0001,0,0,
chicken,492,0.4110109606312923,3.498,0.1999999999999999,0,0,
rat,492,0.3137149195512019,3.221,0.0001,1,1,
mouse,492,0.4651035341635051,2.989,0.0001,0,0,
hamster,492,0.4880634742126588,2.041,0.1666666666666666,0,0,
kangaroo,492,0.3819019067291822,2.075,0.0001,1,1,
giraffe,492,0.4047041242086963,1.887,0.0001,0,1,
zebra,492,0.6372909742932493,2.111,0.0001,0,0,
horse,492,0.4259969178930475,3.676,0.1999999999999999,0,1,
gorilla,492,0.2502479935481272,2.453,0.0001,1,1,
monkey,492,0.6353992831161621,3.233,0.0001,0,0,
orangutan,492,0.5437097765483,1.477,0.125,0,0,
whale,492,0.3815248757270095,2.76,0.0001,0,1,
robin,492,0.3559908239412741,3.105,0.0001,1,1,
blue_jay,492,0.6019983313745854,2.968949681,0.0001,0,1,
penguin,492,0.2985302998111028,2.17,0.0001,1,1,
polar_bear,492,0.5773203570239669,3.822886948,0.1428571428571429,0,1,
flamingo,492,0.3507172174986392,1.785,0.0001,1,1,
spider,492,0.3866317289702496,2.713,0.0001,0,1,
bee,492,0.4038877123218098,2.724,0.0001,0,1,
moth,492,0.4876890066678212,2.068,0.0001,0,0,
fly,492,0.2352852584381699,3.637,0.0001,1,0,
duck,492,0.2729277307802107,3.102,0.0001,0,1,
swan,492,0.4744459566191927,2.543,0.0001,0,0,
frog,492,0.4477143040218621,2.781,0.25,1,1,
lizard,492,0.6754182677007161,2.394,0.0001,0,0,
Komodo_dragon,492,0.5225309987171225,0.5,0.0833333333333333,0,1,
shark,492,0.4656418873434689,2.884,0.0833333333333333,0,1,
goldfish,492,0.4056017394242603,2.193,0.0001,1,0,
octopus,492,0.4495766010329242,2.0,0.0001,0,1,
clownfish,492,0.3442358091947717,2.525044807,0.0001,1,1,
starfish,492,0.4771986861948343,1.591,0.2857142857142857,0,1,
coral,492,0.4985543301945618,2.086,0.1428571428571429,0,0,
donkey,492,0.1070720126835345,2.438,0.0001,2,2,
lion,492,0.3847957379220492,2.894,0.0001,2,2,
dog,493,0.0001,3.993,0.0001,2,2,
cat,493,0.7609456880598081,3.529,0.0001,0,0,
rabbit,493,0.6261382681625087,3.029,0.4,0,0,
tiger,493,0.5386890079097594,2.976,0.0001,0,1,
lion,493,0.5121040691983272,2.894,0.25,0,0,
bear,493,0.444584277600299,3.467,0.0001,0,1,
ostrich,493,0.1771250596432572,1.69,0.1666666666666666,1,1,
giraffe,493,0.4290702206252453,1.887,0.0001,0,0,
penguin,493,0.5548038498297245,2.17,0.0001,0,1,
polar_bear,493,0.5773203570239669,3.822886948,0.1428571428571429,0,1,
raccoon,493,0.3487897229684347,1.869,0.0001,1,1,
squirrel,493,0.6657680782255764,2.447,0.0001,0,0,
monkey,493,0.5280500805368459,3.233,0.0001,1,1,
chimpanzee,493,0.561876340062262,1.799,0.25,0,0,
zebra,493,0.4570116930794573,2.111,0.0001,1,0,
elephant,493,0.5278517485338206,2.764,0.1428571428571429,0,0,
mongoose,493,0.4140065188105437,1.532,0.0001,0,0,
goose,493,0.2362903788449198,2.824,0.3333333333333333,1,1,
duck,493,0.5306288127278954,3.102,0.0001,0,1,
pelican,493,0.4456522368601332,1.954,0.1428571428571429,1,0,
fish,493,0.4487316615098974,3.629,0.0001,0,1,
fish,493,1.0,3.629,1.0,0,0,
beta,493,0.0838534105218541,2.245,0.0001,1,1,
dolphin,493,0.0843694969048195,2.152,0.1666666666666666,0,1,
humpback_whale,493,0.6641261398631078,3.003029471,0.0001,0,1,
shark,493,0.5711620795482141,2.884,0.0999999999999999,0,1,
coral,493,0.3499586696423813,2.086,0.1999999999999999,1,0,
seahorse,493,0.4431124561248942,0.903,0.1666666666666666,0,0,
octopus,493,0.4058888477344193,2.0,0.1428571428571429,0,0,
horse,493,0.0790611574564857,3.676,0.1428571428571429,1,1,
cow,493,0.4936100569178947,3.115,0.0001,0,0,
pig,493,0.6542097513765606,3.3,0.0001,0,0,
goat,493,0.6460474687249765,2.731,0.0001,1,0,
sheep,493,0.6466525447479595,2.836,0.0001,0,0,
mammoth,493,0.1430804266747412,1.613,0.0001,0,1,
mountain_lion,493,0.0834748038527184,3.187520721,0.1818181818181817,1,1,
Bengal_tiger,493,0.3952133794776256,0.5,0.0909090909090909,2,2,
kangaroo,493,0.28353678776522,2.075,0.1999999999999999,2,2,
dog,494,0.0001,3.993,0.0001,2,2,
cat,494,0.7609456880598081,3.529,0.0001,0,0,
bird,494,0.5146263446929447,3.365,0.0001,0,1,
rat,494,0.3713893997401016,3.221,0.0001,1,1,
mouse,494,0.4651035341635051,2.989,0.0001,0,0,
lizard,494,0.3564270056179248,2.394,0.0001,1,1,
snake,494,0.6872766341458864,3.057,0.0001,0,0,
lion,494,0.3807383302513275,2.894,0.0001,1,1,
giraffe,494,0.4223703546633901,1.887,0.0001,0,0,
tiger,494,0.4756519175821019,2.976,0.0001,0,0,
eagle,494,0.3335802394970776,2.769,0.0001,0,1,
groundhog,494,0.2254156638008543,1.887,0.0001,1,1,
opossum,494,0.4667560881040438,0.699,0.0001,0,1,
parrot,494,0.434218863742527,2.225,0.3333333333333333,0,1,
bear,494,0.2202716970561995,3.467,0.4,1,1,
owl,494,0.3216079156041643,2.458,0.0001,0,1,
alligator,494,0.4446072269491858,2.253,0.1428571428571429,0,1,
gerbil,494,0.3135079014003842,2.514547753,0.0001,0,1,
fish,494,0.2274051491182172,3.629,0.1666666666666666,1,1,
shark,494,0.527830852780369,2.884,0.0001,0,0,
whale,494,0.7011443060058481,2.76,0.0001,0,0,
jellyfish,494,0.5401663140460405,1.875,0.1428571428571429,0,0,
bat,494,0.1166526364926759,3.022,0.0001,1,1,
hippopotamus,494,0.1638962833660288,1.462,0.0909090909090909,0,1,
cow,494,0.37141417582637,3.115,0.0001,0,1,
pig,494,0.6542097513765606,3.3,0.0001,0,0,
chicken,494,0.5867901539062853,3.498,0.1999999999999999,0,0,
horse,494,0.2567348316012325,3.676,0.0001,2,2,
retriever,494,0.3455453903060037,1.591,0.1428571428571429,2,2,
cow,495,0.0001,3.115,0.0001,2,2,
cheetah,495,0.3307207293891401,2.072,0.0001,0,1,
bird,495,0.4411067699135242,3.365,0.0001,0,1,
goldfish,495,0.3353570830237415,2.193,0.1428571428571429,1,1,
toucan,495,0.3381536466463992,0.699,0.0001,0,1,
dog,495,0.2930206774060835,3.993,0.0001,1,1,
cat,495,0.7609456880598081,3.529,0.0001,0,0,
squirrel,495,0.5965531244992711,2.447,0.1666666666666666,0,1,
bat,495,0.2458348034552433,3.022,0.0001,0,1,
elephant,495,0.1412253283000231,2.764,0.1428571428571429,1,1,
flamingo,495,0.4272136860880104,1.785,0.25,0,1,
rhino,495,0.4605509358815314,2.029,0.0001,0,1,
goat,495,0.4698121370147028,2.731,0.0001,0,1,
horse,495,0.459041746299327,3.676,0.0001,0,0,
shark,495,0.2054577406937843,2.884,0.25,0,1,
human,495,0.15759562987074,3.804,0.0001,1,1,
fish,495,0.1744690264793227,3.629,0.0001,0,1,
bass,495,0.5108637456552734,2.587,0.0001,0,0,
eagle,495,0.1687922662864404,2.769,0.0001,0,1,
stallion,495,0.1597222503442739,2.215,0.1428571428571429,0,1,
cardinal,495,0.1039673439953334,2.32,0.125,1,1,
tiger,495,0.1146579482327216,2.976,0.0001,0,1,
lion,495,0.5121040691983272,2.894,0.25,0,0,
pony,495,0.3117808209805063,2.617,0.0001,0,1,
wildcat,495,0.0908479851204446,1.857,0.0001,1,1,
wolverine,495,0.1803896481764531,0.5,0.2857142857142857,0,1,
gull,495,0.3383045330785172,1.756,0.1428571428571429,0,1,
rat,495,0.3238156476998072,3.221,0.0001,1,1,
mouse,495,0.4651035341635051,2.989,0.0001,0,0,
pheasant,495,0.1798541600444042,1.623,0.0001,2,2,
snake,495,0.2425451568017209,3.057,0.0001,2,2,
dog,496,0.0001,3.993,0.0001,2,2,
cat,496,0.7609456880598081,3.529,0.0001,0,0,
rabbit,496,0.6261382681625087,3.029,0.4,0,0,
owl,496,0.5203362714470453,2.458,0.0001,0,1,
