dataset,subject,domain,response_number,response,response_onset_time,IRT,participant_designated_switch
HJT,492,animals,3,penguin,76,72.47058824,0
HJT,492,animals,3,polar_bear,82,77.14705882,0
HJT,492,animals,3,flamingo,90,86.02941176,0
HJT,492,animals,3,spider,96,92.91176471,0
HJT,492,animals,3,bee,101,98.79411765,0
HJT,492,animals,3,moth,104,101.7941176,0
HJT,492,animals,3,fly,108,105.7941176,0
HJT,492,animals,3,duck,114,111.3529412,0
HJT,492,animals,3,swan,118,115.3529412,0
HJT,492,animals,3,frog,120,117.3529412,0
HJT,492,animals,3,lizard,132,128.9117647,0
HJT,492,animals,3,Komodo_dragon,138,131.8235294,0
HJT,492,animals,3,shark,141,137.9117647,0
HJT,492,animals,3,goldfish,144,139.5882353,0
HJT,492,animals,3,octopus,152,148.4705882,0
HJT,492,animals,3,clownfish,158,153.1470588,0
HJT,492,animals,3,starfish,162,157.1470588,0
HJT,492,animals,3,coral,167,164.3529412,0
HJT,492,animals,3,donkey,173,169.4705882,0
HJT,492,animals,3,lion,186,183.3529412,0
HJT,493,animals,3,dog,4,2.823529412,0
HJT,493,animals,3,cat,5,3.823529412,0
HJT,493,animals,3,rabbit,7,4.941176471,0
HJT,493,animals,3,tiger,11,9.235294118,0
HJT,493,animals,3,lion,12,10.52941176,0
HJT,493,animals,3,bear,15,13.52941176,0
HJT,493,animals,3,ostrich,19,16.35294118,0
HJT,493,animals,3,giraffe,22,19.64705882,0
HJT,493,animals,3,penguin,24,21.64705882,0
HJT,493,animals,3,polar_bear,26,22.76470588,0
HJT,493,animals,3,raccoon,30,27.94117647,0
HJT,493,animals,3,squirrel,33,30.05882353,0
HJT,493,animals,3,monkey,38,35.94117647,0
HJT,493,animals,3,chimpanzee,40,36.17647059,0
HJT,493,animals,3,zebra,44,42.23529412,0
HJT,493,animals,3,elephant,47,44.35294118,0
HJT,493,animals,3,mongoose,49,46.35294118,0
HJT,493,animals,3,goose,50,48.23529412,0
HJT,493,animals,3,duck,52,50.52941176,0
HJT,493,animals,3,pelican,69,66.64705882,0
HJT,493,animals,3,fish,72,70.52941176,0
HJT,493,animals,3,fish,75,71.17647059,0
HJT,493,animals,3,beta,79,76.05882353,0
HJT,493,animals,3,dolphin,81,78.94117647,0
HJT,493,animals,3,humpback_whale,86,81.58823529,0
HJT,493,animals,3,shark,95,90.29411765,0
HJT,493,animals,3,coral,101,99.23529412,0
HJT,493,animals,3,seahorse,108,105.0588235,0
HJT,493,animals,3,octopus,114,111.6470588,0
HJT,493,animals,3,horse,125,123.2352941,0
HJT,493,animals,3,cow,126,124.8235294,0
HJT,493,animals,3,pig,128,126.8235294,0
HJT,493,animals,3,goat,145,143.5294118,0
HJT,493,animals,3,sheep,146,144.2352941,0
HJT,493,animals,3,mammoth,166,163.6470588,0
HJT,493,animals,3,mountain_lion,174,169.8823529,0
HJT,493,animals,3,Bengal_tiger,178,174.1764706,0
HJT,493,animals,3,kangaroo,193,190.3529412,0
HJT,494,animals,5,dog,2,0.882352941,0
HJT,494,animals,5,cat,4,2.882352941,0
HJT,494,animals,5,bird,6,4.602941176,0
HJT,494,animals,5,rat,7,5.882352941,0
HJT,494,animals,5,mouse,8,6.323529412,0
HJT,494,animals,5,lizard,11,8.764705882,0
HJT,494,animals,5,snake,12,10.32352941,0
HJT,494,animals,5,lion,14,12.60294118,0
HJT,494,animals,5,giraffe,16,13.76470588,0
HJT,494,animals,5,tiger,19,17.32352941,0
HJT,494,animals,5,eagle,23,21.32352941,0
HJT,494,animals,5,groundhog,29,25.92647059,0
HJT,494,animals,5,opossum,34,31.76470588,0
HJT,494,animals,5,parrot,48,46.04411765,0
HJT,494,animals,5,bear,67,65.60294118,0
HJT,494,animals,5,owl,69,67.88235294,0
HJT,494,animals,5,alligator,81,78.20588235,0
HJT,494,animals,5,gerbil,92,90.04411765,0
HJT,494,animals,5,fish,94,92.60294118,0
HJT,494,animals,5,shark,98,96.32352941,0
HJT,494,animals,5,whale,102,100.3235294,0
HJT,494,animals,5,jellyfish,107,103.9264706,0
HJT,494,animals,5,bat,114,112.8823529,0
HJT,494,animals,5,hippopotamus,126,122.0882353,0
HJT,494,animals,5,cow,141,139.8823529,0
HJT,494,animals,5,pig,144,142.8823529,0
HJT,494,animals,5,chicken,149,146.7647059,0
HJT,494,animals,5,horse,156,154.3235294,0
HJT,494,animals,5,retriever,186,181.25,0
HJT,495,animals,5,cow,4,2.764705882,0
HJT,495,animals,5,cheetah,7,4.220588235,0
HJT,495,animals,5,bird,10,8.455882353,0
HJT,495,animals,5,goldfish,14,10.91176471,0
HJT,495,animals,5,toucan,16,14.14705882,0
HJT,495,animals,5,dog,18,16.76470588,0
HJT,495,animals,5,cat,21,19.45588235,0
HJT,495,animals,5,squirrel,23,20.22058824,0
HJT,495,animals,5,bat,30,28.76470588,0
HJT,495,animals,5,elephant,36,33.22058824,0
HJT,495,animals,5,flamingo,38,35.22058824,0
HJT,495,animals,5,rhino,44,42.14705882,0
HJT,495,animals,5,goat,56,54.45588235,0
HJT,495,animals,5,horse,58,56.14705882,0
HJT,495,animals,5,shark,75,73.14705882,0
HJT,495,animals,5,human,77,75.14705882,0
HJT,495,animals,5,fish,81,79.45588235,0
HJT,495,animals,5,bass,85,83.45588235,0
HJT,495,animals,5,eagle,89,87.14705882,0
HJT,495,animals,5,stallion,93,90.22058824,0
HJT,495,animals,5,cardinal,95,92.22058824,0
HJT,495,animals,5,tiger,100,98.14705882,0
HJT,495,animals,5,lion,101,99.45588235,0
HJT,495,animals,5,pony,123,121.4558824,0
HJT,495,animals,5,wildcat,151,148.5294118,0
HJT,495,animals,5,wolverine,154,150.9117647,0
HJT,495,animals,5,gull,160,157.2205882,0
HJT,495,animals,5,rat,164,162.7647059,0
HJT,495,animals,5,mouse,166,164.1470588,0
HJT,495,animals,5,pheasant,172,169.5294118,0
HJT,495,animals,5,snake,181,179.1470588,0
HJT,496,animals,2,dog,9,7.529411765,0
HJT,496,animals,2,cat,11,9.529411765,0
HJT,496,animals,2,rabbit,19,16.42647059,0
HJT,496,animals,2,owl,21,19.52941176,0
HJT,496,animals,2,eagle,22,19.79411765,0
HJT,496,animals,2,horse,24,21.79411765,0
HJT,496,animals,2,cow,25,23.52941176,0
HJT,496,animals,2,chicken,28,25.05882353,0
HJT,496,animals,2,butterfly,33,29.32352941,0
HJT,496,animals,2,pig,44,42.52941176,0
HJT,496,animals,2,squirrel,50,46.69117647,0
HJT,496,animals,2,bear,53,51.16176471,0
HJT,496,animals,2,moose,54,51.79411765,0
HJT,496,animals,2,whale,58,55.79411765,0
HJT,496,animals,2,dolphin,62,59.05882353,0
HJT,496,animals,2,walrus,66,63.05882353,0
HJT,496,animals,2,squid,69,66.79411765,0
HJT,496,animals,2,sponge,71,68.42647059,0
HJT,496,animals,2,stingray,77,73.69117647,0
HJT,496,animals,2,blue_jay,81,78.05882353,0
HJT,496,animals,2,oriole,88,85.42647059,0
HJT,496,animals,2,cardinal,96,92.69117647,0
HJT,496,animals,2,cub,99,97.52941176,0
HJT,496,animals,2,kangaroo,102,98.69117647,0
HJT,496,animals,2,deer,115,113.1617647,0
HJT,496,animals,2,crow,120,118.1617647,0
HJT,496,animals,2,worm,141,139.1617647,0
HJT,496,animals,2,fly,145,143.5294118,0
HJT,496,animals,2,groundhog,150,146.3235294,0
HJT,496,animals,2,possum,153,150.4264706,0
HJT,496,animals,2,frog,174,172.1617647,0
HJT,496,animals,2,fish,175,173.1617647,0
HJT,496,animals,2,turtle,182,179.4264706,0
HJT,497,animals,5,dog,4,2.382352941,0
HJT,497,animals,5,cat,6,4.382352941,0
HJT,497,animals,5,fox,8,6.705882353,0
HJT,497,animals,5,wolf,9,7.058823529,0
HJT,497,animals,5,bear,13,11.38235294,0
HJT,497,animals,5,squirrel,19,15.76470588,0
HJT,497,animals,5,chipmunk,23,20.08823529,0
HJT,497,animals,5,rabbit,25,22.73529412,0
HJT,497,animals,5,horse,32,30.05882353,0
HJT,497,animals,5,tiger,41,39.05882353,0
HJT,497,animals,5,lion,43,41.38235294,0
HJT,497,animals,5,cheetah,47,44.41176471,0
HJT,497,animals,5,hippopotamus,62,60.05882353,0
HJT,497,animals,5,crocodile,67,63.44117647,0
HJT,497,animals,5,alligator,70,66.44117647,0
HJT,497,animals,5,wolverine,75,71.76470588,0
HJT,497,animals,5,jaguar,88,85.73529412,0
HJT,497,animals,5,snake,91,89.05882353,0
HJT,497,animals,5,gerbil,100,97.73529412,0
HJT,497,animals,5,cow,112,110.7058824,0
HJT,497,animals,5,hen,116,114.7058824,0
HJT,497,animals,5,rooster,121,118.4117647,0
HJT,497,animals,5,pig,123,121.7058824,0
HJT,497,animals,5,goose,130,128.0588235,0
HJT,497,animals,5,dolphin,173,170.4117647,0
HJT,497,animals,5,whale,174,172.0588235,0
HJT,497,animals,5,polar_bear,183,179.1176471,0
HJT,498,animals,4,skunk,4,1.264705882,0
HJT,498,animals,4,giraffe,9,5.808823529,0
HJT,498,animals,4,dog,11,9.176470588,0
HJT,498,animals,4,cat,14,12.17647059,0
HJT,498,animals,4,monkey,16,12.80882353,0
HJT,498,animals,4,kangaroo,20,15.89705882,0
HJT,498,animals,4,zebra,23,20.26470588,0
HJT,498,animals,4,dinosaur,30,25.44117647,0
HJT,498,animals,4,spider,34,30.80882353,0
HJT,498,animals,4,snake,38,35.26470588,0
HJT,498,animals,4,ant,40,38.17647059,0
HJT,498,animals,4,bee,42,40.17647059,0
HJT,498,animals,4,mosquito,50,45.89705882,0
HJT,498,animals,4,bird,72,69.72058824,0
HJT,498,animals,4,eagle,76,73.26470588,0
HJT,498,animals,4,tiger,81,78.26470588,0
HJT,498,animals,4,lion,84,81.72058824,0
HJT,498,animals,4,bear,94,91.72058824,0
HJT,498,animals,4,snow_lion,102,96.98529412,0
HJT,498,animals,4,devil,112,104.7058824,0
HJT,498,animals,4,bunny,121,118.2647059,0
HJT,498,animals,4,raccoon,125,121.8088235,0
HJT,498,animals,4,deer,135,132.7205882,0
HJT,498,animals,4,tarantula,148,143.4411765,0
HJT,498,animals,4,Fergie,171,167.8088235,0
HJT,498,animals,4,squirrel,176,171.8970588,0
HJT,498,animals,4,hamster,186,182.8088235,0
HJT,575,animals,5,dog,5,3.455882353,0
HJT,575,animals,5,cat,7,5.455882353,0
HJT,575,animals,5,bird,8,6.147058824,0
HJT,575,animals,5,tiger,13,10.83823529,0
HJT,575,animals,5,lion,15,13.14705882,0
HJT,575,animals,5,monkey,17,14.52941176,0
HJT,575,animals,5,alligator,26,22.60294118,0
HJT,575,animals,5,crocodile,29,25.60294118,0
HJT,575,animals,5,giraffe,38,35.52941176,0
HJT,575,animals,5,elephant,41,38.22058824,0
HJT,575,animals,5,human,47,45.14705882,0
HJT,575,animals,5,human,49,46.83823529,0
HJT,575,animals,5,rabbit,61,58.52941176,0
HJT,575,animals,5,fish,66,64.45588235,0
HJT,575,animals,5,hamster,70,67.22058824,0
HJT,575,animals,5,guineapig,73,69.60294118,0
HJT,575,animals,5,mouse,87,85.45588235,0
HJT,575,animals,5,raccoon,94,91.83823529,0
HJT,575,animals,5,possum,99,96.83823529,0
HJT,575,animals,5,squirrel,106,103.2205882,0
HJT,575,animals,5,chipmunk,110,106.9117647,0
HJT,575,animals,5,wolf,192,189.8382353,0
HJT,576,animals,5,dog,2,1,0
HJT,576,animals,5,cat,3,2,0
HJT,576,animals,5,mouse,4,2.5,0
HJT,576,animals,5,moose,5,3.5,0
HJT,576,animals,5,cow,6,5,0
HJT,576,animals,5,golden_marmot,9,5.5,0
HJT,576,animals,5,deer,11,9.75,0
HJT,576,animals,5,stag,11,9.75,0
HJT,576,animals,5,bull,13,11.75,0
HJT,576,animals,5,frog,14,12.75,0
HJT,576,animals,5,bird,17,15.75,0
HJT,576,animals,5,eagle,18,16.5,0
HJT,576,animals,5,sparrow,20,18,0
HJT,576,animals,5,hawk,22,20.75,0
HJT,576,animals,5,falcon,24,22.25,0
HJT,576,animals,5,bear,26,24.75,0
HJT,576,animals,5,wolverine,29,26.5,0
HJT,576,animals,5,wolf,30,28.75,0
HJT,576,animals,5,spider,31,29.25,0
HJT,576,animals,5,grasshopper,34,31,0
HJT,576,animals,5,fly,35,34,0
HJT,576,animals,5,praying_mantis,36,34.25,0
HJT,576,animals,5,beetle,38,36.25,0
HJT,576,animals,5,owl,39,38,0
HJT,576,animals,5,crane,42,40.5,0
HJT,576,animals,5,tiger,44,42.5,0
HJT,576,animals,5,lion,45,43.75,0
HJT,576,animals,5,leopard,48,46,0
HJT,576,animals,5,caribou,50,48,0
HJT,576,animals,5,ox,51,50.25,0
HJT,576,animals,5,gorilla,58,56,0
HJT,576,animals,5,chimpanzee,59,56.25,0
HJT,576,animals,5,orangutan,63,60.5,0
HJT,576,animals,5,fly,66,65,0
HJT,576,animals,5,stick_insect,71,68.5,0
HJT,576,animals,5,whale,75,73.5,0
HJT,576,animals,5,dolphin,76,74,0
HJT,576,animals,5,porpoise,78,75.75,0
HJT,576,animals,5,manatee,80,78,0
HJT,576,animals,5,stingray,83,80.75,0
HJT,576,animals,5,eel,84,83,0
HJT,576,animals,5,shark,85,83.5,0
HJT,576,animals,5,mako_shark,88,85.25,0
HJT,576,animals,5,whale_shark,90,87,0
HJT,576,animals,5,goldfish,93,90.75,0
HJT,576,animals,5,beta,99,96.5,0
HJT,576,animals,5,wolf,102,100.75,0
HJT,576,animals,5,pill_bug,117,115,0
HJT,576,animals,5,ladybug,122,120,0
HJT,576,animals,5,lemur,134,132.5,0
HJT,576,animals,5,otter,136,134.5,0
HJT,576,animals,5,ostrich,138,136,0
HJT,576,animals,5,kiwi,141,139.75,0
HJT,576,animals,5,rat,147,146,0
HJT,576,animals,5,worm,151,149.75,0
HJT,576,animals,5,leech,155,153.5,0
HJT,576,animals,5,piranha,158,156,0
HJT,576,animals,5,rabbit,174,172.25,0
HJT,576,animals,5,doe,177,176,0
HJT,576,animals,5,Godzilla,181,178.75,0
HJT,577,animals,7,cheetah,4,1.764705882,0
HJT,577,animals,7,dog,5,3.882352941,0
HJT,577,animals,7,cat,6,4.602941176,0
HJT,577,animals,7,mountain_lion,11,7.088235294,0
HJT,577,animals,7,seal,13,11.32352941,0
HJT,577,animals,7,manatee,16,13.20588235,0
HJT,577,animals,7,chimpanzee,19,17.32352941,0
HJT,577,animals,7,raccoon,20,17.76470588,0
HJT,577,animals,7,squirrel,23,20.48529412,0
HJT,577,animals,7,chipmunk,27,24.48529412,0
HJT,577,animals,7,turtle,29,27.04411765,0
HJT,577,animals,7,gorilla,32,29.76470588,0
HJT,577,animals,7,giraffe,34,31.76470588,0
HJT,577,animals,7,snake,35,33.32352941,0
HJT,577,animals,7,lion,40,38.60294118,0
HJT,577,animals,7,fish,41,39.60294118,0
HJT,577,animals,7,seahorse,44,41.20588235,0
HJT,577,animals,7,octopus,46,43.76470588,0
HJT,577,animals,7,mouse,56,54.32352941,0
HJT,577,animals,7,rat,57,55.88235294,0
HJT,577,animals,7,gerbil,59,57.04411765,0
HJT,577,animals,7,hamster,61,58.76470588,0
HJT,577,animals,7,chinchilla,65,62.20588235,0
HJT,577,animals,7,deer,71,69.60294118,0
HJT,577,animals,7,fox,74,72.88235294,0
HJT,577,animals,7,opossum,78,75.76470588,0
HJT,577,animals,7,rabbit,88,86.04411765,0
HJT,577,animals,7,dolphin,96,93.76470588,0
HJT,577,animals,7,whale,97,95.32352941,0
HJT,577,animals,7,shark,99,97.32352941,0
HJT,577,animals,7,starfish,104,101.4852941,0
HJT,577,animals,7,alligator,108,105.2058824,0
HJT,577,animals,7,crocodile,116,113.2058824,0
HJT,577,animals,7,bird,117,115.6029412,0
HJT,577,animals,7,crane,122,120.3235294,0
HJT,577,animals,7,koi,127,124.4852941,0
HJT,577,animals,7,leopard,130,127.7647059,0
HJT,577,animals,7,mink,133,131.6029412,0
HJT,577,animals,7,gazelle,135,132.7647059,0
HJT,577,animals,7,zebra,137,135.3235294,0
HJT,577,animals,7,tiger,140,138.3235294,0
HJT,577,animals,7,bear,141,139.6029412,0
HJT,577,animals,7,horse,154,152.3235294,0
HJT,577,animals,7,elephant,161,158.4852941,0
HJT,577,animals,7,walrus,170,168.0441176,0
HJT,577,animals,7,turkey,177,175.0441176,0
HJT,577,animals,7,pig,179,177.8823529,0
HJT,577,animals,7,cow,180,178.8823529,0
HJT,578,animals,5,cat,3,1.588235294,0
HJT,578,animals,5,dog,4,2.588235294,0
HJT,578,animals,5,bird,6,4.235294118,0
HJT,578,animals,5,horse,8,5.882352941,0
HJT,578,animals,5,fish,10,8.235294118,0
HJT,578,animals,5,dinosaur,15,11.82352941,0
HJT,578,animals,5,zebra,22,19.88235294,0
HJT,578,animals,5,monkey,25,22.52941176,0
HJT,578,animals,5,seal,26,24.23529412,0
HJT,578,animals,5,dolphin,28,25.17647059,0
HJT,578,animals,5,elephant,31,27.82352941,0
HJT,578,animals,5,giraffe,35,32.17647059,0
HJT,578,animals,5,shark,38,35.88235294,0
HJT,578,animals,5,toad,40,38.23529412,0
HJT,578,animals,5,frog,41,39.23529412,0
HJT,578,animals,5,bear,49,47.23529412,0
HJT,578,animals,5,wolf,51,49.23529412,0
HJT,578,animals,5,moose,62,59.88235294,0
HJT,578,animals,5,elk,66,64.58823529,0
HJT,578,animals,5,sheep,69,66.88235294,0
HJT,578,animals,5,lamb,70,68.23529412,0
HJT,578,animals,5,cow,75,73.58823529,0
HJT,578,animals,5,pig,76,74.58823529,0
HJT,578,animals,5,chicken,78,75.17647059,0
HJT,578,animals,5,bobcat,87,84.52941176,0
HJT,578,animals,5,snake,110,107.8823529,0
HJT,578,animals,5,alligator,113,109.4705882,0
HJT,578,animals,5,crocodile,115,111.4705882,0
HJT,578,animals,5,starfish,129,125.4705882,0
HJT,578,animals,5,lion,142,140.2352941,0
HJT,578,animals,5,tiger,145,142.5294118,0
HJT,578,animals,5,gopher,166,163.5294118,0
HJT,578,animals,5,beaver,169,166.1764706,0
HJT,578,animals,5,possum,171,168.5294118,0
HJT,578,animals,5,raccoon,174,171.1764706,0
HJT,578,animals,5,rat,175,173.5882353,0
HJT,578,animals,5,mouse,177,174.5294118,0
HJT,578,animals,5,hamster,190,187.1764706,0
HJT,579,animals,7,dog,3,1.705882353,0
HJT,579,animals,7,pig,4,2.705882353,0
HJT,579,animals,7,cat,5,3.705882353,0
HJT,579,animals,7,deer,6,4.382352941,0
HJT,579,animals,7,cow,8,6.382352941,0
HJT,579,animals,7,monkey,12,9.735294118,0
HJT,579,animals,7,fish,14,12.38235294,0
HJT,579,animals,7,squirrel,19,16.08823529,0
HJT,579,animals,7,skunk,22,20.05882353,0
HJT,579,animals,7,rat,24,22.70588235,0
HJT,579,animals,7,mouse,26,24.05882353,0
HJT,579,animals,7,chicken,34,31.41176471,0
HJT,579,animals,7,bird,36,34.38235294,0
HJT,579,animals,7,shark,40,38.05882353,0
HJT,579,animals,7,whale,43,41.05882353,0
HJT,579,animals,7,bear,58,56.38235294,0
HJT,579,animals,7,kangaroo,68,65.08823529,0
HJT,579,animals,7,rabbit,72,69.73529412,0
HJT,579,animals,7,possum,76,73.73529412,0
HJT,579,animals,7,anteater,83,79.76470588,0
HJT,579,animals,7,hippopotamus,87,85.05882353,0
HJT,579,animals,7,bunny,111,109.0588235,0
HJT,579,animals,7,parrot,117,114.7352941,0
HJT,579,animals,7,chipmunk,153,150.0882353,0
HJT,579,animals,7,bat,169,167.7058824,0
HJT,579,animals,7,tiger,199,197.0588235,0
HJT,580,animals,7,cat,3,1.529411765,0
HJT,580,animals,7,dog,5,3.529411765,0
HJT,580,animals,7,bird,6,4.161764706,0
HJT,580,animals,7,kangaroo,11,7.691176471,0
HJT,580,animals,7,bunny,12,9.794117647,0
HJT,580,animals,7,alligator,15,11.32352941,0
HJT,580,animals,7,crocodile,19,15.32352941,0
HJT,580,animals,7,monkey,22,19.05882353,0
HJT,580,animals,7,dolphin,24,21.05882353,0
HJT,580,animals,7,shark,27,24.79411765,0
HJT,580,animals,7,shark,30,27.79411765,0
HJT,580,animals,7,ostrich,33,30.05882353,0
HJT,580,animals,7,bug,39,37.52941176,0
HJT,580,animals,7,elephant,43,39.69117647,0
HJT,580,animals,7,koala,45,42.79411765,0
HJT,580,animals,7,bear,57,55.16176471,0
HJT,580,animals,7,lion,59,57.16176471,0
HJT,580,animals,7,tiger,61,58.79411765,0
HJT,580,animals,7,deer,66,64.16176471,0
HJT,580,animals,7,elk,68,66.52941176,0
HJT,580,animals,7,buffalo,70,67.05882353,0
HJT,580,animals,7,horse,72,69.79411765,0
HJT,580,animals,7,pig,74,72.52941176,0
HJT,580,animals,7,cow,75,73.52941176,0
HJT,580,animals,7,duck,81,79.16176471,0
HJT,580,animals,7,flamingo,86,82.69117647,0
HJT,580,animals,7,snake,92,89.79411765,0
HJT,580,animals,7,worm,94,92.16176471,0
HJT,580,animals,7,parrot,97,94.42647059,0
HJT,580,animals,7,bunny,99,96.79411765,0
HJT,580,animals,7,hamster,102,99.05882353,0
HJT,580,animals,7,gerbil,105,102.0588235,0
HJT,580,animals,7,guineapig,111,106.9558824,0
HJT,580,animals,7,whale,122,119.7941176,0
HJT,580,animals,7,fish,124,122.1617647,0
HJT,580,animals,7,rhinoceros,152,147.5882353,0
HJT,580,animals,7,dinosaur,157,153.3235294,0
HJT,580,animals,7,hippopotamus,167,161.8529412,0
HJT,580,animals,7,lizard,183,180.0588235,0
HJT,581,animals,5,cat,4,2.352941176,0
HJT,581,animals,5,dog,5,3.352941176,0
HJT,581,animals,5,opossum,8,4.705882353,0
HJT,581,animals,5,deer,10,7.941176471,0
HJT,581,animals,5,fish,14,11.94117647,0
HJT,581,animals,5,raccoon,17,14.11764706,0
HJT,581,animals,5,horse,21,18.52941176,0
HJT,581,animals,5,skunk,25,22.52941176,0
HJT,581,animals,5,shark,27,24.52941176,0
HJT,581,animals,5,whale,31,28.52941176,0
HJT,581,animals,5,dolphin,37,33.70588235,0
HJT,581,animals,5,buffalo,42,38.70588235,0
HJT,581,animals,5,chicken,44,40.70588235,0
HJT,581,animals,5,cow,46,44.35294118,0
HJT,581,animals,5,turkey,47,44.11764706,0
HJT,581,animals,5,pig,49,47.35294118,0
HJT,581,animals,5,goat,52,49.94117647,0
HJT,581,animals,5,elephant,58,54.29411765,0
HJT,581,animals,5,zebra,61,58.52941176,0
HJT,581,animals,5,giraffe,63,59.70588235,0
HJT,581,animals,5,penguin,66,62.70588235,0
HJT,581,animals,5,monkey,70,67.11764706,0
HJT,581,animals,5,cheetah,87,83.70588235,0
HJT,581,animals,5,lion,91,88.94117647,0
HJT,581,animals,5,tiger,100,97.52941176,0
HJT,581,animals,5,bear,104,101.9411765,0
HJT,581,animals,5,stingray,111,106.8823529,0
HJT,581,animals,5,snake,116,113.5294118,0
HJT,581,animals,5,lizard,119,116.1176471,0
HJT,581,animals,5,gecko,121,118.5294118,0
HJT,581,animals,5,chipmunk,129,125.2941176,0
HJT,581,animals,5,squirrel,135,131.2941176,0
HJT,581,animals,5,hawk,138,135.9411765,0
HJT,581,animals,5,duck,170,167.9411765,0
HJT,581,animals,5,goose,173,170.5294118,0
HJT,581,animals,5,peacock,178,174.7058824,0
HJT,581,animals,5,bat,182,180.3529412,0
HJT,582,animals,7,cat,1,-0.588235294,0
HJT,582,animals,7,dog,3,1.411764706,0
HJT,582,animals,7,fish,4,2.014705882,0
HJT,582,animals,7,snake,6,3.617647059,0
HJT,582,animals,7,snail,8,5.617647059,0
HJT,582,animals,7,frog,10,8.014705882,0
HJT,582,animals,7,bird,11,9.014705882,0
HJT,582,animals,7,tiger,13,10.61764706,0
HJT,582,animals,7,lion,15,13.01470588,0
HJT,582,animals,7,puma,16,14.01470588,0
HJT,582,animals,7,panther,18,14.82352941,0
HJT,582,animals,7,zebra,22,19.61764706,0
HJT,582,animals,7,crocodile,25,21.02941176,0
HJT,582,animals,7,alligator,27,23.02941176,0
HJT,582,animals,7,clam,31,29.01470588,0
HJT,582,animals,7,snail,33,30.61764706,0
HJT,582,animals,7,slug,35,33.01470588,0
HJT,582,animals,7,possum,47,44.22058824,0
HJT,582,animals,7,raccoon,50,46.82352941,0
HJT,582,animals,7,chipmunk,54,50.42647059,0
HJT,582,animals,7,squirrel,56,52.42647059,0
HJT,582,animals,7,skunk,59,56.61764706,0
HJT,582,animals,7,deer,60,58.01470588,0
HJT,582,animals,7,owl,63,61.41176471,0
HJT,582,animals,7,bear,66,64.01470588,0
HJT,582,animals,7,moose,70,67.61764706,0
